price,accommodates,neighbourhood,bedrooms,beds,bathrooms,review_scores_rating,property_type,room_type,last_scraped
120.0,3,Bedford-Stuyvesant,1.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
130.0,2,East Village,2.0,1.0,1.5,97.0,Apartment,Private room,2018-03-04
199.0,2,Hudson Square,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
69.0,1,Williamsburg,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
62.0,1,Fort Greene,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-04
110.0,2,Hell's Kitchen,1.0,2.0,1.0,97.0,Apartment,Private room,2018-03-04
130.0,3,East Village,1.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
329.0,4,Williamsburg,2.0,2.0,2.0,86.0,Apartment,Entire home/apt,2018-03-06
75.0,2,Harlem,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
75.0,2,Hamilton Heights,1.0,1.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
140.0,10,Ditmars / Steinway,3.0,3.0,1.5,80.0,Apartment,Entire home/apt,2018-03-05
139.0,3,Cobble Hill,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
189.0,2,East Village,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
250.0,4,Hell's Kitchen,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
259.0,2,East Village,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
155.0,2,Harlem,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
70.0,1,Upper West Side,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-06
60.0,3,Hamilton Heights,1.0,2.0,2.0,93.0,Apartment,Private room,2018-03-04
135.0,4,Windsor Terrace,1.0,3.0,1.0,96.0,Guest suite,Private room,2018-03-04
125.0,3,Noho,2.0,2.0,1.0,86.0,Apartment,Entire home/apt,2018-03-05
150.0,2,Greenpoint,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
249.0,2,Soho,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
100.0,2,Times Square/Theatre District,0.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
120.0,2,Roosevelt Island,1.0,1.0,,96.0,Apartment,Private room,2018-03-04
160.0,2,Harlem,1.0,1.0,,,Apartment,Private room,2018-03-05
129.0,3,Lower East Side,1.0,3.0,1.0,88.0,Apartment,Entire home/apt,2018-03-04
185.0,9,Ridgewood,3.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
35.0,1,Park Versailles,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-04
250.0,6,Chinatown,2.0,3.0,1.0,85.0,Apartment,Entire home/apt,2018-03-04
250.0,6,West Village,2.0,3.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
99.0,2,Astoria,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-05
65.0,2,Harlem,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-04
500.0,6,Soho,3.0,3.0,1.0,86.0,Apartment,Entire home/apt,2018-03-04
210.0,3,Alphabet City,2.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
225.0,3,Greenwich Village,1.0,1.0,,96.0,Apartment,Entire home/apt,2018-03-04
95.0,2,East Harlem,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
110.0,3,Harlem,1.0,2.0,1.0,94.0,Apartment,Private room,2018-03-05
99.0,5,Alphabet City,1.0,2.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
159.0,6,Upper West Side,2.0,3.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
160.0,4,Park Slope,2.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
140.0,4,Harlem,2.0,3.0,1.0,89.0,Apartment,Entire home/apt,2018-03-04
135.0,4,Chinatown,2.0,3.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
410.0,4,Chelsea,2.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
90.0,2,Harlem,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-04
115.0,2,Lower East Side,1.0,1.0,2.0,97.0,Apartment,Private room,2018-03-04
65.0,4,Flatbush,1.0,2.0,1.0,83.0,Apartment,Entire home/apt,2018-03-04
55.0,1,Bushwick,1.0,1.0,1.5,100.0,House,Private room,2018-03-04
105.0,1,Lower East Side,1.0,1.0,,92.0,Apartment,Private room,2018-03-04
65.0,2,Williamsburg,1.0,1.0,1.0,89.0,Apartment,Private room,2018-03-06
130.0,2,East Village,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
30.0,2,West Brighton,1.0,1.0,0.0,88.0,Apartment,Private room,2018-03-05
30.0,2,West Brighton,1.0,1.0,,87.0,House,Private room,2018-03-04
150.0,2,Upper West Side,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
135.0,2,East Village,1.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
30.0,2,West Brighton,1.0,1.0,,88.0,Apartment,Private room,2018-03-04
175.0,3,Alphabet City,0.0,2.0,1.0,86.0,House,Entire home/apt,2018-03-04
160.0,2,Chelsea,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-05
285.0,4,Greenpoint,2.0,2.0,2.0,96.0,House,Entire home/apt,2018-03-04
85.0,2,Gramercy Park,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-04
60.0,2,Crown Heights,1.0,1.0,1.0,91.0,Apartment,Private room,2018-03-04
59.0,1,Williamsburg,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
30.0,2,West Brighton,1.0,1.0,1.0,86.0,Apartment,Private room,2018-03-05
99.0,5,Astoria,1.0,3.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
70.0,1,Carroll Gardens,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-04
39.0,2,Kensington,1.0,1.0,1.0,86.0,Apartment,Private room,2018-03-04
60.0,2,Park Slope,1.0,1.0,2.0,93.0,Apartment,Private room,2018-03-04
90.0,3,Soundview,1.0,2.0,1.0,,Apartment,Private room,2018-03-04
99.0,3,Eastchester,1.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
175.0,2,Flatiron District,1.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
160.0,3,Bedford-Stuyvesant,2.0,2.0,1.0,91.0,Townhouse,Entire home/apt,2018-03-05
390.0,4,Alphabet City,2.0,2.0,2.0,88.0,House,Entire home/apt,2018-03-04
80.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
35.0,5,Park Versailles,1.0,1.0,1.0,88.0,Apartment,Private room,2018-03-04
60.0,1,Williamsburg,1.0,1.0,,97.0,Apartment,Private room,2018-03-06
200.0,2,East Village,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-06
100.0,2,Crown Heights,1.0,1.0,1.0,95.0,Townhouse,Private room,2018-03-05
70.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,88.0,Apartment,Private room,2018-03-05
110.0,2,Crown Heights,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
130.0,3,Alphabet City,1.0,2.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
60.0,2,Crown Heights,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
35.0,1,Park Versailles,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-04
295.0,6,Clinton Hill,3.0,3.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
184.0,4,Alphabet City,0.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
125.0,2,Upper West Side,0.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
65.0,2,Alphabet City,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-04
200.0,2,Upper West Side,1.0,1.0,,97.0,Apartment,Entire home/apt,2018-03-04
75.0,3,Bedford-Stuyvesant,2.0,2.0,1.5,98.0,House,Private room,2018-03-04
60.0,1,Williamsburg,1.0,1.0,1.0,,Apartment,Private room,2018-03-04
111.0,3,East Village,2.0,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
150.0,2,Williamsburg,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
95.0,3,Williamsburg,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
75.0,1,Hamilton Heights,1.0,1.0,1.0,99.0,Bed and breakfast,Private room,2018-03-05
175.0,2,Park Slope,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
25.0,1,Crown Heights,1.0,1.0,,93.0,House,Private room,2018-03-04
190.0,4,Carroll Gardens,2.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
57.0,2,Crown Heights,1.0,1.0,1.0,95.0,House,Private room,2018-03-04
212.0,2,East Village,0.0,1.0,1.0,99.0,Condominium,Entire home/apt,2018-03-05
95.0,5,Lower East Side,1.0,3.0,1.0,97.0,Apartment,Private room,2018-03-05
133.0,4,Harlem,1.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
140.0,2,Williamsburg,1.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
128.0,5,Harlem,2.0,2.0,1.0,86.0,Apartment,Entire home/apt,2018-03-04
150.0,5,Park Slope,1.0,3.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
190.0,3,Gowanus,1.0,1.0,1.0,99.0,Apartment,Entire home/apt,2018-03-04
115.0,2,Chelsea,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-04
113.0,4,East Village,2.0,2.0,1.0,96.0,Apartment,Private room,2018-03-04
82.0,4,Williamsburg,1.0,2.0,1.0,98.0,Apartment,Entire home/apt,2018-03-05
125.0,2,Harlem,1.0,1.0,1.0,94.0,Bed and breakfast,Private room,2018-03-04
40.0,1,Park Versailles,1.0,1.0,1.0,90.0,Apartment,Private room,2018-03-04
109.0,1,Upper West Side,1.0,1.0,,85.0,Apartment,Private room,2018-03-04
85.0,2,Hamilton Heights,1.0,2.0,1.0,91.0,Apartment,Entire home/apt,2018-03-05
145.0,5,Bedford-Stuyvesant,2.0,5.0,1.0,89.0,Apartment,Entire home/apt,2018-03-04
190.0,2,Upper West Side,1.0,2.0,1.0,99.0,Apartment,Entire home/apt,2018-03-04
250.0,5,Carroll Gardens,3.0,5.0,1.0,99.0,Apartment,Entire home/apt,2018-03-04
125.0,2,Greenpoint,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
575.0,8,Chinatown,3.0,3.0,1.0,96.0,Loft,Entire home/apt,2018-03-05
400.0,3,Soho,1.0,2.0,1.0,91.0,Apartment,Entire home/apt,2018-03-05
149.0,4,Upper East Side,2.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
167.0,6,Lower East Side,2.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
80.0,2,Harlem,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
150.0,2,Upper West Side,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
70.0,2,Bushwick,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
80.0,2,Inwood,1.0,1.0,1.0,99.0,Apartment,Private room,2018-03-04
120.0,3,Bushwick,1.0,1.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
215.0,8,Red Hook,2.0,3.0,2.0,83.0,House,Entire home/apt,2018-03-05
500.0,7,Alphabet City,3.0,6.0,2.0,94.0,Apartment,Entire home/apt,2018-03-05
295.0,6,Washington Heights,2.0,4.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
229.0,4,Greenpoint,1.0,2.0,1.0,100.0,Loft,Entire home/apt,2018-03-05
85.0,2,Crown Heights,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
200.0,4,Midtown East,1.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
150.0,4,Upper West Side,1.0,2.0,1.0,89.0,Apartment,Entire home/apt,2018-03-05
55.0,1,Greenpoint,1.0,1.0,1.0,89.0,Apartment,Private room,2018-03-05
145.0,3,Greenpoint,1.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
180.0,4,Long Island City,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
140.0,2,Carroll Gardens,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-04
195.0,4,Williamsburg,1.0,3.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
199.0,2,Williamsburg,2.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
115.0,4,Astoria,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
149.0,5,Harlem,2.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
55.0,2,Greenpoint,2.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
69.0,2,Williamsburg,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
150.0,3,Lower East Side,1.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
200.0,4,Bedford-Stuyvesant,1.0,1.0,1.0,92.0,Loft,Private room,2018-03-05
400.0,4,Kips Bay,2.0,2.0,1.5,85.0,Apartment,Entire home/apt,2018-03-04
169.0,6,Park Slope,2.0,3.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
149.0,2,Kips Bay,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
179.0,2,Greenpoint,1.0,1.0,1.0,98.0,Boutique hotel,Private room,2018-03-05
449.0,6,Tribeca,2.0,5.0,2.5,100.0,Apartment,Entire home/apt,2018-03-05
85.0,2,Long Island City,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
135.0,4,Boerum Hill,2.0,2.0,2.5,92.0,House,Entire home/apt,2018-03-05
350.0,5,Clinton Hill,3.0,5.0,1.5,94.0,Apartment,Entire home/apt,2018-03-05
125.0,2,Crown Heights,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-05
120.0,2,Williamsburg,1.0,1.0,2.0,84.0,Apartment,Private room,2018-03-05
75.0,2,Alphabet City,1.0,2.0,1.0,87.0,Apartment,Private room,2018-03-05
349.0,4,Greenpoint,,2.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
349.0,4,Greenpoint,,2.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
275.0,7,Park Slope,3.0,5.0,1.5,97.0,House,Entire home/apt,2018-03-05
249.0,4,Greenpoint,,2.0,1.0,80.0,Apartment,Entire home/apt,2018-03-05
100.0,2,Brooklyn Heights,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
200.0,4,Brooklyn Heights,2.0,2.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
169.0,2,Alphabet City,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
150.0,2,Williamsburg,1.0,2.0,1.0,91.0,Condominium,Entire home/apt,2018-03-05
185.0,6,Bedford-Stuyvesant,2.0,3.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
90.0,2,Greenpoint,1.0,1.0,1.0,93.0,Apartment,Private room,2018-03-05
65.0,2,Bushwick,0.0,1.0,1.0,88.0,Apartment,Entire home/apt,2018-03-05
75.0,2,Williamsburg,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
89.0,1,Little Italy,1.0,1.0,,96.0,Apartment,Private room,2018-03-04
300.0,6,Lower East Side,2.0,3.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
225.0,2,Alphabet City,1.0,1.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
179.0,2,Greenpoint,1.0,1.0,1.0,97.0,Boutique hotel,Private room,2018-03-05
150.0,6,Crown Heights,3.0,3.0,1.5,80.0,Apartment,Entire home/apt,2018-03-05
120.0,2,East Harlem,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-05
139.0,2,East Village,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
95.0,2,Chinatown,1.0,1.0,1.5,93.0,Apartment,Private room,2018-03-04
70.0,2,Crown Heights,1.0,1.0,1.0,88.0,Apartment,Entire home/apt,2018-03-06
129.0,6,Lower East Side,2.0,3.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
42.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Shared room,2018-03-05
69.0,1,East Harlem,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
159.0,4,Upper West Side,1.0,1.0,1.0,89.0,Apartment,Entire home/apt,2018-03-05
169.0,3,East Village,1.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
650.0,10,Clinton Hill,3.0,1.0,,,Apartment,Entire home/apt,2018-03-05
90.0,3,Bedford-Stuyvesant,1.0,1.0,1.0,89.0,House,Entire home/apt,2018-03-04
127.0,6,Harlem,1.0,2.0,1.0,89.0,Apartment,Entire home/apt,2018-03-05
200.0,4,Williamsburg,1.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
120.0,5,Bedford-Stuyvesant,2.0,4.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
200.0,4,Williamsburg,1.0,1.0,,92.0,Apartment,Entire home/apt,2018-03-05
80.0,2,Astoria,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
175.0,6,Bedford-Stuyvesant,2.0,3.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
121.0,2,Crown Heights,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
140.0,2,Williamsburg,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-05
200.0,6,Bedford-Stuyvesant,2.0,4.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
165.0,5,Clinton Hill,1.0,3.0,1.5,100.0,Guest suite,Private room,2018-03-05
120.0,2,Chelsea,1.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
60.0,1,East Harlem,1.0,1.0,1.0,99.0,Apartment,Shared room,2018-03-05
100.0,2,East Harlem,1.0,1.0,1.0,87.0,Apartment,Private room,2018-03-05
67.0,3,Washington Heights,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-05
195.0,3,Upper West Side,2.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
50.0,2,Jamaica,1.0,2.0,,92.0,Apartment,Private room,2018-03-05
130.0,3,Gowanus,1.0,2.0,1.0,99.0,Apartment,Entire home/apt,2018-03-05
279.0,2,Chelsea,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
212.0,3,Upper West Side,1.0,3.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
195.0,2,Williamsburg,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
599.0,6,Greenpoint,2.0,3.0,1.0,83.0,Apartment,Entire home/apt,2018-03-05
115.0,2,Williamsburg,1.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
70.0,1,The Rockaways,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
59.0,2,Harlem,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
395.0,3,Gramercy Park,1.0,2.0,1.0,91.0,Apartment,Entire home/apt,2018-03-05
60.0,1,Hamilton Heights,1.0,1.0,1.5,96.0,Apartment,Private room,2018-03-05
145.0,4,Clinton Hill,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
90.0,1,Clinton Hill,1.0,1.0,1.0,98.0,Apartment,Private room,2018-03-05
175.0,3,Greenpoint,1.0,2.0,1.0,94.0,House,Entire home/apt,2018-03-05
35.0,1,Park Versailles,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-05
140.0,2,Upper West Side,1.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-05
78.0,2,Financial District,1.0,1.0,1.5,93.0,Apartment,Private room,2018-03-05
169.0,2,Flatiron District,0.0,2.0,1.0,98.0,Apartment,Entire home/apt,2018-03-05
299.0,3,Chinatown,3.0,3.0,1.0,90.0,Apartment,Entire home/apt,2018-03-04
90.0,2,Harlem,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-04
225.0,5,Upper East Side,1.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
95.0,2,Fort Greene,1.0,1.0,1.0,91.0,House,Private room,2018-03-05
90.0,1,Fort Greene,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
52.0,2,Crown Heights,1.0,1.0,,95.0,Apartment,Private room,2018-03-05
100.0,2,Hell's Kitchen,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-05
225.0,6,Park Slope,3.0,3.0,2.0,90.0,House,Entire home/apt,2018-03-05
250.0,7,Lower East Side,2.0,5.0,1.0,97.0,Apartment,Entire home/apt,2018-03-05
160.0,3,Midtown East,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
65.0,1,Hamilton Heights,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-04
99.0,10,Harlem,2.0,2.0,1.0,91.0,House,Entire home/apt,2018-03-05
110.0,2,Astoria,1.0,1.0,1.0,89.0,Apartment,Entire home/apt,2018-03-04
80.0,2,Crown Heights,1.0,1.0,1.0,92.0,House,Entire home/apt,2018-03-05
175.0,2,Brooklyn Heights,1.0,1.0,1.0,90.0,Apartment,Entire home/apt,2018-03-05
100.0,4,Bedford-Stuyvesant,2.0,2.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
87.0,2,East Village,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
85.0,2,Crown Heights,1.0,1.0,1.0,100.0,Apartment,Private room,2018-03-05
199.0,2,Harlem,1.0,1.0,1.0,,Apartment,Private room,2018-03-05
150.0,4,Greenpoint,1.0,2.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
165.0,4,Park Slope,2.0,2.0,2.0,99.0,Apartment,Entire home/apt,2018-03-05
110.0,3,Harlem,2.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
395.0,3,East Village,2.0,2.0,1.0,100.0,Loft,Entire home/apt,2018-03-05
99.0,2,Bedford-Stuyvesant,1.0,1.0,1.0,98.0,House,Private room,2018-03-05
39.0,2,Kensington,1.0,1.0,,90.0,Apartment,Private room,2018-03-06
189.0,9,East Village,2.0,6.0,2.0,84.0,Apartment,Entire home/apt,2018-03-05
85.0,1,Upper West Side,1.0,1.0,2.0,73.0,Apartment,Private room,2018-03-05
260.0,4,Gowanus,2.0,2.0,,100.0,Apartment,Entire home/apt,2018-03-05
130.0,3,Harlem,1.0,2.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
69.0,2,Hamilton Heights,1.0,1.0,1.0,97.0,Apartment,Private room,2018-03-05
140.0,2,Greenpoint,1.0,1.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
166.0,2,Upper West Side,0.0,2.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
97.0,3,Forest Hills,1.0,2.0,1.0,95.0,Apartment,Entire home/apt,2018-03-05
170.0,2,West Village,1.0,1.0,1.0,99.0,Apartment,Entire home/apt,2018-03-04
125.0,2,Williamsburg,2.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-06
130.0,1,Murray Hill,1.0,1.0,1.0,96.0,Apartment,Private room,2018-03-06
165.0,4,Greenwood Heights,3.0,3.0,1.0,95.0,House,Entire home/apt,2018-03-04
162.0,2,Greenwich Village,1.0,1.0,1.0,89.0,Apartment,Entire home/apt,2018-03-06
225.0,2,Williamsburg,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
52.0,2,Flatbush,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-04
170.0,3,Fort Greene,1.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
132.0,1,Chelsea,0.0,1.0,1.0,96.0,Apartment,Entire home/apt,2018-03-04
250.0,5,Park Slope,3.0,3.0,3.0,98.0,House,Entire home/apt,2018-03-04
199.0,4,Upper West Side,2.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
100.0,3,Williamsburg,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
169.0,4,East Village,1.0,1.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
225.0,2,Chelsea,1.0,1.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
180.0,4,Midtown,1.0,2.0,1.0,87.0,Apartment,Entire home/apt,2018-03-04
141.0,3,Greenpoint,1.0,2.0,1.0,96.0,Apartment,Entire home/apt,2018-03-05
220.0,2,West Village,1.0,1.0,1.0,94.0,Apartment,Entire home/apt,2018-03-05
249.0,4,Williamsburg,0.0,2.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
65.0,2,East Harlem,1.0,1.0,1.0,92.0,Apartment,Private room,2018-03-04
79.0,4,Crown Heights,1.0,1.0,1.0,94.0,Apartment,Private room,2018-03-05
135.0,4,Prospect Heights,2.0,3.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
185.0,3,Alphabet City,1.0,2.0,0.5,92.0,Apartment,Entire home/apt,2018-03-04
110.0,4,Boerum Hill,0.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
495.0,5,Park Slope,3.0,4.0,2.0,87.0,House,Entire home/apt,2018-03-04
375.0,4,Nolita,2.0,2.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
175.0,2,Nolita,1.0,1.0,1.0,93.0,Apartment,Entire home/apt,2018-03-05
150.0,2,Alphabet City,0.0,1.0,1.0,92.0,Apartment,Entire home/apt,2018-03-04
259.0,4,Harlem,2.0,2.0,1.0,97.0,Apartment,Entire home/apt,2018-03-04
96.0,2,Alphabet City,1.0,1.0,1.0,91.0,Apartment,Private room,2018-03-04
160.0,2,Midtown East,1.0,1.0,,90.0,Apartment,Entire home/apt,2018-03-05
145.0,3,Williamsburg,1.0,2.0,1.0,94.0,Apartment,Entire home/apt,2018-03-04
200.0,2,Chelsea,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
95.0,3,Upper West Side,2.0,2.0,1.0,80.0,Apartment,Entire home/apt,2018-03-06
140.0,3,Greenwich Village,1.0,1.0,1.0,91.0,Apartment,Entire home/apt,2018-03-04
250.0,6,Windsor Terrace,3.0,3.0,2.0,97.0,Apartment,Entire home/apt,2018-03-05
295.0,6,Harlem,2.0,2.0,2.0,98.0,House,Entire home/apt,2018-03-04
175.0,4,Greenwich Village,1.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
451.0,6,Williamsburg,3.0,3.0,1.0,99.0,Loft,Entire home/apt,2018-03-04
170.0,4,Upper West Side,2.0,2.0,1.0,93.0,Apartment,Entire home/apt,2018-03-04
120.0,4,Windsor Terrace,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
250.0,4,Upper East Side,2.0,2.0,1.0,,Apartment,Entire home/apt,2018-03-04
77.0,4,Woodlawn,1.0,2.0,1.0,92.0,House,Entire home/apt,2018-03-04
39.0,1,Greenpoint,1.0,1.0,1.0,100.0,House,Private room,2018-03-04
250.0,4,Lower East Side,2.0,3.0,1.0,100.0,Apartment,Entire home/apt,2018-03-04
165.0,1,West Village,0.0,1.0,1.0,98.0,Apartment,Entire home/apt,2018-03-04
129.0,3,Astoria,1.0,2.0,1.0,96.0,House,Entire home/apt,2018-03-04
150.0,2,Park Slope,1.0,1.0,1.0,,Apartment,Entire home/apt,2018-03-04
68.0,1,Alphabet City,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-05
55.0,1,Harlem,1.0,1.0,1.0,95.0,Apartment,Private room,2018-03-04
300.0,8,Harlem,2.0,6.0,1.0,95.0,Apartment,Entire home/apt,2018-03-04
